"Date","Country_Region","Confirmed","Deaths","Daily_Cases","Daily_Deaths"
"2020-11-21",Lithuania,44699,412,1978,20
"2020-11-21",Luxembourg,29762,260,0,0
"2020-11-21",MS Zaandam,9,2,0,0
"2020-11-21",Madagascar,17310,250,0,0
"2020-11-21",Malawi,6003,185,0,0
"2020-11-21",Malaysia,53679,332,1041,3
"2020-11-21",Maldives,12578,45,32,0
"2020-11-21",Mali,4206,143,37,0
"2020-11-21",Malta,8822,111,141,3
"2020-11-21",Marshall Islands,4,0,0,0
"2020-11-21",Mauritania,8096,169,21,0
"2020-11-21",Mauritius,494,10,0,0
"2020-11-21",Mexico,1032688,101373,6719,550
"2020-11-21",Micronesia,0,0,0,0
"2020-11-21",Moldova,96689,2130,1306,19
"2020-11-21",Monaco,581,3,4,0
"2020-11-21",Mongolia,608,0,30,0
"2020-11-21",Montenegro,30653,434,574,5
"2020-11-21",Morocco,320962,5256,4702,74
"2020-11-21",Mozambique,14981,123,104,2
"2020-11-21",Namibia,13811,145,99,2
"2020-11-21",Nepal,218639,1305,1674,7
"2020-11-21",Netherlands,486820,8946,6171,48
"2020-11-21",New Zealand,2028,25,9,0
"2020-11-21",Nicaragua,5725,159,0,0
"2020-11-21",Niger,1351,70,11,0
"2020-11-21",Nigeria,66228,1166,246,1
"2020-11-21",North Macedonia,53631,1487,1182,25
"2020-11-21",Norway,32352,306,338,0
"2020-11-21",Oman,121360,1365,0,0
"2020-11-21",Pakistan,374173,7662,2665,59
"2020-11-21",Panama,153577,2946,1288,14
"2020-11-21",Papua New Guinea,604,7,0,0
"2020-11-21",Paraguay,75857,1652,799,5
"2020-11-21",Peru,948081,35549,4164,103
"2020-11-21",Philippines,416852,8080,1785,55
"2020-11-21",Poland,843475,13288,24213,574
"2020-11-21",Portugal,255970,3824,6472,62
"2020-11-21",Qatar,137062,235,174,0
"2020-11-21",Romania,412808,9916,9685,160
"2020-11-21",Russia,2047563,35442,24538,462
"2020-11-21",Rwanda,5620,46,34,0
"2020-11-21",Saint Kitts and Nevis,19,0,0,0
"2020-11-21",Saint Lucia,204,2,1,0
"2020-11-21",Saint Vincent and the Grenadines,84,0,0,0
"2020-11-21",Samoa,1,0,0,0
"2020-11-21",San Marino,1395,43,0,0
"2020-11-21",Sao Tome and Principe,979,17,5,0
"2020-11-21",Saudi Arabia,355034,5761,221,16
"2020-11-21",Senegal,15865,330,17,0
"2020-11-21",Serbia,116125,1168,5774,28
"2020-11-21",Seychelles,163,0,0,0
"2020-11-21",Sierra Leone,2405,74,6,0
"2020-11-21",Singapore,58148,28,5,0
"2020-11-21",Slovakia,95257,644,1861,30
"2020-11-21",Slovenia,64284,1026,1704,31
"2020-11-21",Solomon Islands,16,0,0,0
"2020-11-21",Somalia,4382,108,0,0
"2020-11-21",South Africa,765409,20845,2646,86
"2020-11-21",South Sudan,3047,60,31,1
"2020-11-21",Spain,1556730,42619,0,0
"2020-11-21",Sri Lanka,19771,83,491,9
"2020-11-21",Sudan,16052,1193,213,8
"2020-11-21",Suriname,5295,116,6,0
"2020-11-21",Sweden,208295,6406,0,0
"2020-11-21",Switzerland,290601,4031,0,39
"2020-11-21",Syria,7154,372,75,4
"2020-11-21",Taiwan,611,7,0,0
"2020-11-21",Tajikistan,11854,86,39,0
"2020-11-21",Tanzania,509,21,0,0
"2020-11-21",Thailand,3922,60,23,0
"2020-11-21",Timor-Leste,30,0,0,0
"2020-11-21",Togo,2829,64,33,0
"2020-11-21",Trinidad and Tobago,6324,115,63,2
"2020-11-21",Tunisia,87471,2752,1206,68
"2020-11-21",Turkey,440805,12219,5532,135
"2020-11-21",US,12213433,257684,179273,1615
"2020-11-21",Uganda,17667,168,236,0
"2020-11-21",Ukraine,629850,11149,14864,220
"2020-11-21",United Arab Emirates,157785,548,1262,1
"2020-11-21",United Kingdom,1497138,54721,19921,340
"2020-11-21",Uruguay,4564,69,87,0
"2020-11-21",Uzbekistan,71431,603,223,0
"2020-11-21",Vanuatu,1,0,0,0
"2020-11-21",Venezuela,99435,869,418,3
"2020-11-21",Vietnam,1306,35,1,0
"2020-11-21",West Bank and Gaza,70254,620,1486,14
"2020-11-21",Yemen,2069,604,0,0
"2020-11-21",Zambia,17394,356,21,0
"2020-11-21",Zimbabwe,9172,265,52,0
"2020-11-22",Afghanistan,44706,1690,203,12
"2020-11-22",Albania,32761,699,565,14
"2020-11-22",Algeria,74862,2272,1088,17
"2020-11-22",Andorra,6256,76,49,0
"2020-11-22",Angola,14493,337,80,1
"2020-11-22",Antigua and Barbuda,139,4,0,0
"2020-11-22",Argentina,1370366,37002,4184,100
"2020-11-22",Armenia,126224,1952,1385,21
"2020-11-22",Australia,27834,907,13,0
"2020-11-22",Austria,247188,2388,5226,60
"2020-11-22",Azerbaijan,93094,1131,3196,24
"2020-11-22",Bahamas,7413,163,18,0
"2020-11-22",Bahrain,85705,338,114,0
"2020-11-22",Bangladesh,447341,6388,2060,38
"2020-11-22",Barbados,259,7,4,0
"2020-11-22",Belarus,123999,1096,1564,7
"2020-11-22",Belgium,558779,15618,1875,96
"2020-11-22",Belize,5183,116,73,4
"2020-11-22",Benin,2916,43,0,0
"2020-11-22",Bhutan,382,0,3,0
"2020-11-22",Bolivia,143978,8907,56,3
"2020-11-22",Bosnia and Herzegovina,80006,2276,697,30
"2020-11-22",Botswana,9594,31,0,0
"2020-11-22",Brazil,6071401,169183,18615,194
"2020-11-22",Brunei,148,3,0,0
"2020-11-22",Bulgaria,121820,2880,1123,60
"2020-11-22",Burkina Faso,2735,68,32,0
"2020-11-22",Burma,79246,1739,1398,17
"2020-11-22",Burundi,662,1,6,0
"2020-11-22",Cabo Verde,10276,104,42,0
"2020-11-22",Cambodia,306,0,0,0
"2020-11-22",Cameroon,23528,435,0,0
"2020-11-22",Canada,333936,11583,4745,56
"2020-11-22",Central African Republic,4911,63,0,0
"2020-11-22",Chad,1642,101,9,0
"2020-11-22",Chile,540640,15069,1497,39
"2020-11-22",China,92116,4742,79,0
"2020-11-22",Colombia,1248417,35287,7924,183
"2020-11-22",Comoros,596,7,0,0
"2020-11-22",Congo (Brazzaville),5632,93,0,0
"2020-11-22",Congo (Kinshasa),12180,327,0,0
"2020-11-22",Costa Rica,129418,1608,0,0
"2020-11-22",Cote d'Ivoire,21138,131,12,2
"2020-11-22",Croatia,103718,1353,3308,49
"2020-11-22",Cuba,7846,132,48,0
"2020-11-22",Cyprus,8643,44,187,1
"2020-11-22",Czechia,492263,7196,1513,101
"2020-11-22",Denmark,71003,784,851,3
"2020-11-22",Diamond Princess,712,13,0,0
"2020-11-22",Djibouti,5668,61,7,0
"2020-11-22",Dominica,72,0,0,0
"2020-11-22",Dominican Republic,138410,2310,640,2
"2020-11-22",Ecuador,185643,13201,767,62
"2020-11-22",Egypt,113027,6548,351,13
"2020-11-22",El Salvador,37562,1075,312,5
"2020-11-22",Equatorial Guinea,5130,85,0,0
"2020-11-22",Eritrea,551,0,0,0
"2020-11-22",Estonia,9724,88,349,1
"2020-11-22",Eswatini,6219,120,14,1
"2020-11-22",Ethiopia,105785,1647,433,11
"2020-11-22",Fiji,35,2,0,0
"2020-11-22",Finland,21639,375,423,0
"2020-11-22",France,2192768,48805,13130,214
"2020-11-22",Gabon,9131,59,0,0
"2020-11-22",Gambia,3726,123,0,0
"2020-11-22",Georgia,104732,976,4048,49
"2020-11-22",Germany,932367,14159,4377,98
"2020-11-22",Ghana,50874,323,157,0
"2020-11-22",Greece,91619,1630,1498,103
"2020-11-22",Grenada,41,0,0,0
"2020-11-22",Guatemala,118629,4076,212,2
"2020-11-22",Guinea,12826,75,28,0
"2020-11-22",Guinea-Bissau,2421,43,0,0
"2020-11-22",Guyana,5133,143,40,0
"2020-11-22",Haiti,9214,232,3,0
"2020-11-22",Holy See,27,0,0,0
"2020-11-22",Honduras,104435,2857,0,0
"2020-11-22",Hungary,174618,3800,4320,111
"2020-11-22",Iceland,5277,26,8,0
"2020-11-22",India,9139865,133738,44059,511
"2020-11-22",Indonesia,497668,15884,4360,110
"2020-11-22",Iran,854361,44802,13053,475
"2020-11-22",Iraq,535321,11958,1766,33
"2020-11-22",Ireland,70461,2023,318,1
"2020-11-22",Israel,329316,2813,765,17
"2020-11-22",Italy,1408868,49823,28337,562
"2020-11-22",Jamaica,10284,238,44,1
"2020-11-22",Japan,133034,1943,2163,11
"2020-11-22",Jordan,183429,2236,5268,64
"2020-11-22",Kazakhstan,167341,2372,873,2
"2020-11-22",Kenya,77372,1380,968,14
"2020-11-22","Korea, South",31004,509,271,4
"2020-11-22",Kosovo,34295,914,707,10
"2020-11-22",Kuwait,140056,866,322,3
"2020-11-22",Kyrgyzstan,69581,1231,432,4
"2020-11-22",Laos,25,0,0,0
"2020-11-22",Latvia,13120,153,376,0
"2020-11-22",Lebanon,116476,900,1193,6
"2020-11-22",Lesotho,2086,44,1,0
"2020-11-22",Liberia,1551,82,0,0
"2020-11-22",Libya,77823,1089,1015,21
"2020-11-22",Liechtenstein,1112,8,3,0
"2020-11-22",Lithuania,47008,439,2309,27
"2020-11-22",Luxembourg,29762,260,0,0
"2020-11-22",MS Zaandam,9,2,0,0
"2020-11-22",Madagascar,17341,251,31,1
"2020-11-22",Malawi,6003,185,0,0
"2020-11-22",Malaysia,54775,335,1096,3
"2020-11-22",Maldives,12608,46,30,1
"2020-11-22",Mali,4255,145,49,2
"2020-11-22",Malta,8924,111,102,0
"2020-11-22",Marshall Islands,4,0,0,0
"2020-11-22",Mauritania,8128,169,32,0
"2020-11-22",Mauritius,494,10,0,0
"2020-11-22",Mexico,1041875,101676,9187,303
"2020-11-22",Micronesia,0,0,0,0
"2020-11-22",Moldova,97941,2149,1252,19
"2020-11-22",Monaco,582,3,1,0
"2020-11-22",Mongolia,640,0,32,0
"2020-11-22",Montenegro,31062,439,409,5
"2020-11-22",Morocco,324941,5316,3979,60
"2020-11-22",Mozambique,15037,124,56,1
"2020-11-22",Namibia,13865,145,54,0
"2020-11-22",Nepal,220308,1321,1669,16
"2020-11-22",Netherlands,492293,8967,5473,21
"2020-11-22",New Zealand,2030,25,2,0
"2020-11-22",Nicaragua,5725,159,0,0
"2020-11-22",Niger,1368,70,17,0
"2020-11-22",Nigeria,66383,1167,155,1
"2020-11-22",North Macedonia,54743,1511,1112,24
"2020-11-22",Norway,32765,306,413,0
"2020-11-22",Oman,122081,1380,721,15
"2020-11-22",Pakistan,376929,7696,2756,34
"2020-11-22",Panama,154783,2957,1206,11
"2020-11-22",Papua New Guinea,604,7,0,0
"2020-11-22",Paraguay,76476,1657,619,5
"2020-11-22",Peru,948081,35549,0,0
"2020-11-22",Philippines,418818,8123,1966,43
"2020-11-22",Poland,861331,13618,17856,330
"2020-11-22",Portugal,260758,3897,4788,73
"2020-11-22",Qatar,137229,236,167,1
"2020-11-22",Romania,418645,10047,5837,131
"2020-11-22",Russia,2071858,35838,24295,396
"2020-11-22",Rwanda,5665,47,45,1
"2020-11-22",Saint Kitts and Nevis,20,0,1,0
"2020-11-22",Saint Lucia,220,2,16,0
"2020-11-22",Saint Vincent and the Grenadines,84,0,0,0
"2020-11-22",Samoa,1,0,0,0
"2020-11-22",San Marino,1395,43,0,0
"2020-11-22",Sao Tome and Principe,979,17,0,0
"2020-11-22",Saudi Arabia,355258,5780,224,19
"2020-11-22",Senegal,15882,330,17,0
"2020-11-22",Serbia,121120,1199,4995,31
"2020-11-22",Seychelles,163,0,0,0
"2020-11-22",Sierra Leone,2405,74,0,0
"2020-11-22",Singapore,58160,28,12,0
"2020-11-22",Slovakia,96241,671,984,27
"2020-11-22",Slovenia,65308,1052,1024,26
"2020-11-22",Solomon Islands,16,0,0,0
"2020-11-22",Somalia,4445,113,63,5
"2020-11-22",South Africa,767679,20903,2270,58
"2020-11-22",South Sudan,3047,60,0,0
"2020-11-22",Spain,1556730,42619,0,0
"2020-11-22",Sri Lanka,20171,87,400,4
"2020-11-22",Sudan,16187,1197,135,4
"2020-11-22",Suriname,5296,116,1,0
"2020-11-22",Sweden,208295,6406,0,0
"2020-11-22",Switzerland,290601,4056,0,25
"2020-11-22",Syria,7225,376,71,4
"2020-11-22",Taiwan,617,7,6,0
"2020-11-22",Tajikistan,11894,86,40,0
"2020-11-22",Tanzania,509,21,0,0
"2020-11-22",Thailand,3920,60,-2,0
"2020-11-22",Timor-Leste,30,0,0,0
"2020-11-22",Togo,2843,64,14,0
"2020-11-22",Trinidad and Tobago,6450,115,126,0
"2020-11-22",Tunisia,88711,2821,1240,69
"2020-11-22",Turkey,446822,12358,6017,139
"2020-11-22",US,12360211,258716,146778,1032
"2020-11-22",Uganda,17968,172,301,4
"2020-11-22",Ukraine,642215,11292,12365,143
"2020-11-22",United Arab Emirates,158990,552,1205,4
"2020-11-22",United Kingdom,1515805,55120,18667,399
"2020-11-22",Uruguay,4699,71,135,2
"2020-11-22",Uzbekistan,71617,603,186,0
"2020-11-22",Vanuatu,1,0,0,0
"2020-11-22",Venezuela,99835,871,400,2
"2020-11-22",Vietnam,1307,35,1,0
"2020-11-22",West Bank and Gaza,71644,636,1390,16
"2020-11-22",Yemen,2069,604,0,0
"2020-11-22",Zambia,17424,357,30,1
"2020-11-22",Zimbabwe,9220,268,48,3
"2020-11-23",Afghanistan,44988,1702,282,12
"2020-11-23",Albania,33556,716,795,17
"2020-11-23",Algeria,75867,2294,1005,22
"2020-11-23",Andorra,6304,76,48,0
"2020-11-23",Angola,14634,337,141,0
"2020-11-23",Antigua and Barbuda,139,4,0,0
"2020-11-23",Argentina,1374631,37122,4265,120
"2020-11-23",Armenia,126709,1976,485,24
"2020-11-23",Australia,27843,907,9,0
"2020-11-23",Austria,250333,2459,3145,71
"2020-11-23",Azerbaijan,95281,1160,2187,29
"2020-11-23",Bahamas,7431,163,18,0
"2020-11-23",Bahrain,85886,339,181,1
"2020-11-23",Bangladesh,449760,6416,2419,28
"2020-11-23",Barbados,260,7,1,0
"2020-11-23",Belarus,125482,1104,1483,8
"2020-11-23",Belgium,559902,15755,1123,137
"2020-11-23",Belize,5249,120,66,4
"2020-11-23",Benin,2916,43,0,0
"2020-11-23",Bhutan,386,0,4,0
"2020-11-23",Bolivia,144034,8916,56,9
"2020-11-23",Bosnia and Herzegovina,80553,2342,547,66
"2020-11-23",Botswana,9992,31,398,0
"2020-11-23",Brazil,6087608,169485,16207,302
"2020-11-23",Brunei,149,3,1,0
"2020-11-23",Bulgaria,124966,3069,3146,189
"2020-11-23",Burkina Faso,2754,68,19,0
"2020-11-23",Burma,80505,1765,1259,26
"2020-11-23",Burundi,664,1,2,0
"2020-11-23",Cabo Verde,10302,104,26,0
"2020-11-23",Cambodia,306,0,0,0
"2020-11-23",Cameroon,23842,435,314,0
"2020-11-23",Canada,340731,11662,6795,79
"2020-11-23",Central African Republic,4911,63,0,0
"2020-11-23",Chad,1648,101,6,0
"2020-11-23",Chile,542080,15106,1440,37
"2020-11-23",China,92211,4742,95,0
"2020-11-23",Colombia,1254979,35479,6562,192
"2020-11-23",Comoros,596,7,0,0
"2020-11-23",Congo (Brazzaville),5632,93,0,0
"2020-11-23",Congo (Kinshasa),12278,329,98,2
"2020-11-23",Costa Rica,132295,1641,2877,33
"2020-11-23",Cote d'Ivoire,21148,131,10,0
"2020-11-23",Croatia,105691,1398,1973,45
"2020-11-23",Cuba,7879,132,33,0
"2020-11-23",Cyprus,8947,44,304,0
"2020-11-23",Czechia,496638,7360,4375,164
"2020-11-23",Denmark,72172,789,1169,5
"2020-11-23",Diamond Princess,712,13,0,0
"2020-11-23",Djibouti,5668,61,0,0
"2020-11-23",Dominica,77,0,5,0
"2020-11-23",Dominican Republic,138829,2311,419,1
"2020-11-23",Ecuador,185944,13225,301,24
"2020-11-23",Egypt,113381,6560,354,12
"2020-11-23",El Salvador,37562,1081,0,6
"2020-11-23",Equatorial Guinea,5137,85,7,0
"2020-11-23",Eritrea,558,0,7,0
"2020-11-23",Estonia,9956,92,232,4
"2020-11-23",Eswatini,6233,120,14,0
"2020-11-23",Ethiopia,106203,1651,418,4
"2020-11-23",Fiji,35,2,0,0
"2020-11-23",Finland,21936,384,297,9
"2020-11-23",France,2197830,49311,5062,506
"2020-11-23",Gabon,9150,59,19,0
"2020-11-23",Gambia,3726,123,0,0
"2020-11-23",Georgia,108690,1012,3958,36
"2020-11-23",Germany,946822,14460,14455,301
"2020-11-23",Ghana,50941,323,67,0
"2020-11-23",Greece,93006,1714,1387,84
"2020-11-23",Grenada,41,0,0,0
"2020-11-23",Guatemala,118722,4092,93,16
"2020-11-23",Guinea,12841,75,15,0
"2020-11-23",Guinea-Bissau,2422,43,1,0
"2020-11-23",Guyana,5154,146,21,3
"2020-11-23",Haiti,9214,232,0,0
"2020-11-23",Holy See,27,0,0,0
"2020-11-23",Honduras,105211,2869,776,12
"2020-11-23",Hungary,177952,3891,3334,91
"2020-11-23",Iceland,5289,26,12,0
"2020-11-23",India,9177840,134218,37975,480
"2020-11-23",Indonesia,502110,16002,4442,118
"2020-11-23",Iran,866821,45255,12460,453
"2020-11-23",Iraq,537457,11996,2136,38
"2020-11-23",Ireland,70711,2023,250,0
"2020-11-23",Israel,330275,2820,959,7
"2020-11-23",Italy,1431795,50453,22927,630
"2020-11-23",Jamaica,10343,239,59,1
"2020-11-23",Japan,134554,1949,1520,6
"2020-11-23",Jordan,188410,2302,4981,66
"2020-11-23",Kazakhstan,167385,2372,44,0
"2020-11-23",Kenya,77785,1392,413,12
"2020-11-23","Korea, South",31353,510,349,1
"2020-11-23",Kosovo,34940,926,645,12
"2020-11-23",Kuwait,140393,868,337,2
"2020-11-23",Kyrgyzstan,69885,1237,304,6
"2020-11-23",Laos,39,0,14,0
"2020-11-23",Latvia,13236,162,116,9
"2020-11-23",Lebanon,117517,911,1041,11
"2020-11-23",Lesotho,2086,44,0,0
"2020-11-23",Liberia,1551,82,0,0
"2020-11-23",Libya,78473,1102,650,13
"2020-11-23",Liechtenstein,1156,12,44,4
"2020-11-23",Lithuania,48197,459,1189,20
"2020-11-23",Luxembourg,31111,273,1349,13
"2020-11-23",MS Zaandam,9,2,0,0
"2020-11-23",Madagascar,17341,251,0,0
"2020-11-23",Malawi,6009,185,6,0
"2020-11-23",Malaysia,56659,337,1884,2
"2020-11-23",Maldives,12758,46,150,0
"2020-11-23",Mali,4326,146,71,1
"2020-11-23",Malta,9004,113,80,2
"2020-11-23",Marshall Islands,4,0,0,0
"2020-11-23",Mauritania,8167,169,39,0
"2020-11-23",Mauritius,494,10,0,0
"2020-11-23",Mexico,1049358,101926,7483,250
"2020-11-23",Micronesia,0,0,0,0
"2020-11-23",Moldova,98418,2169,477,20
"2020-11-23",Monaco,583,3,1,0
"2020-11-23",Mongolia,672,0,32,0
"2020-11-23",Montenegro,31618,444,556,5
"2020-11-23",Morocco,327528,5396,2587,80
"2020-11-23",Mozambique,15109,126,72,2
"2020-11-23",Namibia,13897,145,32,0
"2020-11-23",Nepal,222288,1337,1980,16
"2020-11-23",Netherlands,497501,9021,5208,54
"2020-11-23",New Zealand,2031,25,1,0
"2020-11-23",Nicaragua,5725,159,0,0
"2020-11-23",Niger,1381,70,13,0
"2020-11-23",Nigeria,66439,1168,56,1
"2020-11-23",North Macedonia,55127,1546,384,35
"2020-11-23",Norway,33183,311,418,5
"2020-11-23",Oman,122356,1386,275,6
"2020-11-23",Pakistan,379883,7744,2954,48
"2020-11-23",Panama,155658,2973,875,16
"2020-11-23",Papua New Guinea,630,7,26,0
"2020-11-23",Paraguay,77072,1665,596,8
"2020-11-23",Peru,949670,35595,1589,46
"2020-11-23",Philippines,420614,8173,1796,50
"2020-11-23",Poland,876333,13774,15002,156
"2020-11-23",Portugal,264802,3971,4044,74
"2020-11-23",Qatar,137415,236,186,0
"2020-11-23",Romania,422852,10177,4207,130
"2020-11-23",Russia,2096749,36192,24891,354
"2020-11-23",Rwanda,5726,47,61,0
"2020-11-23",Saint Kitts and Nevis,20,0,0,0
"2020-11-23",Saint Lucia,223,2,3,0
"2020-11-23",Saint Vincent and the Grenadines,84,0,0,0
"2020-11-23",Samoa,1,0,0,0
"2020-11-23",San Marino,1428,44,33,1
"2020-11-23",Sao Tome and Principe,981,17,2,0
"2020-11-23",Saudi Arabia,355489,5796,231,16
"2020-11-23",Senegal,15897,330,15,0
"2020-11-23",Serbia,126187,1237,5067,38
"2020-11-23",Seychelles,166,0,3,0
"2020-11-23",Sierra Leone,2406,74,1,0
"2020-11-23",Singapore,58165,28,5,0
"2020-11-23",Slovakia,96472,693,231,22
"2020-11-23",Slovenia,65778,1097,470,45
"2020-11-23",Solomon Islands,16,0,0,0
"2020-11-23",Somalia,4445,113,0,0
"2020-11-23",South Africa,769759,20968,2080,65
"2020-11-23",South Sudan,3047,60,0,0
"2020-11-23",Spain,1582616,43131,25886,512
"2020-11-23",Sri Lanka,20508,90,337,3
"2020-11-23",Sudan,16431,1197,244,0
"2020-11-23",Suriname,5297,116,1,0
"2020-11-23",Sweden,208295,6406,0,0
"2020-11-23",Switzerland,300352,4222,9751,166
"2020-11-23",Syria,7295,380,70,4
"2020-11-23",Taiwan,618,7,1,0
"2020-11-23",Tajikistan,11932,86,38,0
"2020-11-23",Tanzania,509,21,0,0
"2020-11-23",Thailand,3910,60,-10,0
"2020-11-23",Timor-Leste,30,0,0,0
"2020-11-23",Togo,2854,64,11,0
"2020-11-23",Trinidad and Tobago,6475,115,25,0
"2020-11-23",Tunisia,89196,2862,485,41
"2020-11-23",Turkey,453535,12511,6713,153
"2020-11-23",US,12534661,259813,174450,1097
"2020-11-23",Uganda,18165,181,197,9
"2020-11-23",Ukraine,653442,11423,11227,131
"2020-11-23",United Arab Emirates,160055,554,1065,2
"2020-11-23",United Kingdom,1531270,55327,15465,207
"2020-11-23",Uruguay,4763,71,64,0
"2020-11-23",Uzbekistan,71774,604,157,1
"2020-11-23",Vanuatu,1,0,0,0
"2020-11-23",Venezuela,100143,873,308,2
"2020-11-23",Vietnam,1312,35,5,0
"2020-11-23",West Bank and Gaza,73196,645,1552,9
"2020-11-23",Yemen,2072,604,3,0
"2020-11-23",Zambia,17454,357,30,0
"2020-11-23",Zimbabwe,9308,273,88,5
"2020-11-24",Afghanistan,45174,1715,186,13
"2020-11-24",Albania,34300,735,744,19
"2020-11-24",Algeria,77000,2309,1133,15
"2020-11-24",Andorra,6351,76,47,0
"2020-11-24",Angola,14742,338,108,1
"2020-11-24",Antigua and Barbuda,139,4,0,0
"2020-11-24",Argentina,1381795,37432,7164,310
"2020-11-24",Armenia,127522,2002,813,26
"2020-11-24",Australia,27853,907,10,0
"2020-11-24",Austria,254710,2577,4377,118
"2020-11-24",Azerbaijan,98927,1194,3646,34
"2020-11-24",Bahamas,7460,163,29,0
"2020-11-24",Bahrain,86016,340,130,1
"2020-11-24",Bangladesh,451990,6448,2230,32
"2020-11-24",Barbados,262,7,2,0
"2020-11-24",Belarus,126953,1112,1471,8
"2020-11-24",Belgium,561803,15938,1901,183
"2020-11-24",Belize,5335,125,86,5
"2020-11-24",Benin,2916,43,0,0
"2020-11-24",Bhutan,386,0,0,0
"2020-11-24",Bolivia,144147,8928,113,12
"2020-11-24",Bosnia and Herzegovina,81739,2394,1186,52
"2020-11-24",Botswana,9992,31,0,0
"2020-11-24",Brazil,6118708,170115,31100,630
"2020-11-24",Brunei,150,3,1,0
"2020-11-24",Bulgaria,129348,3226,4382,157
"2020-11-24",Burkina Faso,2757,68,3,0
"2020-11-24",Burma,82236,1784,1731,19
"2020-11-24",Burundi,673,1,9,0
"2020-11-24",Cabo Verde,10400,104,98,0
"2020-11-24",Cambodia,307,0,1,0
"2020-11-24",Cameroon,23869,436,27,1
"2020-11-24",Canada,346013,11762,5282,100
"2020-11-24",Central African Republic,4911,63,0,0
"2020-11-24",Chad,1649,101,1,0
"2020-11-24",Chile,543087,15131,1007,25
"2020-11-24",China,92296,4742,85,0
"2020-11-24",Colombia,1262494,35677,7515,198
"2020-11-24",Comoros,607,7,11,0
"2020-11-24",Congo (Brazzaville),5632,93,0,0
"2020-11-24",Congo (Kinshasa),12310,331,32,2
"2020-11-24",Costa Rica,133190,1662,895,21
"2020-11-24",Cote d'Ivoire,21156,131,8,0
"2020-11-24",Croatia,108014,1445,2323,47
"2020-11-24",Cuba,7950,133,71,1
"2020-11-24",Cyprus,9199,46,252,2
"2020-11-24",Czechia,502534,7499,5896,139
"2020-11-24",Denmark,73539,797,1367,8
"2020-11-24",Diamond Princess,712,13,0,0
"2020-11-24",Djibouti,5669,61,1,0
"2020-11-24",Dominica,77,0,0,0
"2020-11-24",Dominican Republic,139111,2313,282,2
"2020-11-24",Ecuador,186436,13264,492,39
"2020-11-24",Egypt,113742,6573,361,13
"2020-11-24",El Salvador,37884,1086,322,5
"2020-11-24",Equatorial Guinea,5137,85,0,0
"2020-11-24",Eritrea,558,0,0,0
"2020-11-24",Estonia,10159,94,203,2
"2020-11-24",Eswatini,6247,120,14,0
"2020-11-24",Ethiopia,106591,1661,388,10
"2020-11-24",Fiji,38,2,3,0
"2020-11-24",Finland,22289,384,353,0
"2020-11-24",France,2207751,50322,9921,1011
"2020-11-24",Gabon,9150,59,0,0
"2020-11-24",Gambia,3726,123,0,0
"2020-11-24",Georgia,111818,1051,3128,39
"2020-11-24",Germany,963192,14832,16370,372
"2020-11-24",Ghana,51184,323,243,0
"2020-11-24",Greece,95137,1815,2131,101
"2020-11-24",Grenada,41,0,0,0
"2020-11-24",Guatemala,119349,4099,627,7
"2020-11-24",Guinea,12863,75,22,0
"2020-11-24",Guinea-Bissau,2422,43,0,0
"2020-11-24",Guyana,5189,147,35,1
"2020-11-24",Haiti,9224,232,10,0
"2020-11-24",Holy See,27,0,0,0
"2020-11-24",Honduras,105211,2869,0,0
"2020-11-24",Hungary,181881,4008,3929,117
"2020-11-24",Iceland,5298,26,9,0
"2020-11-24",India,9222216,134699,44376,481
"2020-11-24",Indonesia,506302,16111,4192,109
"2020-11-24",Iran,880542,45738,13721,483
"2020-11-24",Iraq,539749,12031,2292,35
"2020-11-24",Ireland,70930,2028,219,5
"2020-11-24",Israel,331132,2826,857,6
"2020-11-24",Italy,1455022,51306,23227,853
"2020-11-24",Jamaica,10422,243,79,4
"2020-11-24",Japan,135786,1963,1232,14
"2020-11-24",Jordan,192996,2380,4586,78
"2020-11-24",Kazakhstan,168803,2373,1418,1
"2020-11-24",Kenya,78512,1409,727,17
"2020-11-24","Korea, South",31735,513,382,3
"2020-11-24",Kosovo,35549,939,609,13
"2020-11-24",Kuwait,140795,870,402,2
"2020-11-24",Kyrgyzstan,70366,1241,481,4
"2020-11-24",Laos,39,0,0,0
"2020-11-24",Latvia,13693,175,457,13
"2020-11-24",Lebanon,118705,934,1188,23
"2020-11-24",Lesotho,2092,44,6,0
"2020-11-24",Liberia,1551,82,0,0
"2020-11-24",Libya,79180,1110,707,8
"2020-11-24",Liechtenstein,1158,13,2,1
"2020-11-24",Lithuania,49368,477,1171,18
"2020-11-24",Luxembourg,31484,283,373,10
"2020-11-24",MS Zaandam,9,2,0,0
"2020-11-24",Madagascar,17341,251,0,0
"2020-11-24",Malawi,6017,185,8,0
"2020-11-24",Malaysia,58847,341,2188,4
"2020-11-24",Maldives,12810,46,52,0
"2020-11-24",Mali,4417,148,91,2
"2020-11-24",Malta,9137,117,133,4
"2020-11-24",Marshall Islands,4,0,0,0
"2020-11-24",Mauritania,8193,169,26,0
"2020-11-24",Mauritius,494,10,0,0
"2020-11-24",Mexico,1060152,102739,10794,813
"2020-11-24",Micronesia,0,0,0,0
"2020-11-24",Moldova,99633,2188,1215,19
"2020-11-24",Monaco,587,3,4,0
"2020-11-24",Mongolia,699,0,27,0
"2020-11-24",Montenegro,32188,450,570,6
"2020-11-24",Morocco,331527,5469,3999,73
